2006,7.2,0.05,Need for Speed Carbon(PC),PC
2001,8.2,0.05,Empire Earth(PC),PC
2010,6.8,0.05,Worms Reloaded(PC),PC
1998,9.1,0.05,StarCraft(PC),PC
2003,8.3,0.05,Need for Speed Underground(PC),PC
2004,8.1,0.05,Far Cry(PC),PC
2010,6.2,0.05,Ship Simulator Extremes(PC),PC
2009,3.8,0.05,FIFA Soccer 10(PC),PC
2000,7.9,0.05,The Sims(PC),PC
2011,3.9,0.05,FIFA Manager 12(PC),PC
2006,8.8,0.05,Company of Heroes(PC),PC
2007,6.9,0.05,Silent Hunter: Wolves of the Pacific(PC),PC
2007,8.3,0.05,Supreme Commander(PC),PC
2009,7.3,0.05,Wolfenstein(PC),PC
2001,8.4,0.05,Microsoft Train Simulator(PC),PC
2002,9.1,0.04,Mafia(PC),PC
2009,8.1,0.04,Tropico 3(PC),PC
2016,8.6,0.04,Life is Strange(PC),PC
2015,4.3,0.04,Pro Evolution Soccer 2016(PC),PC
2009,8.2,0.04,Runaway: A Twist of Fate(PC),PC
2009,7.3,0.04,Tom Clancy's HAWX(PC),PC
2007,8.2,0.04,City Life: World Edition(PC),PC
2006,8.8,0.04,IL-2 Sturmovik: 1946(PC),PC
2003,8.2,0.04,Praetorians(PC),PC
2005,8.8,0.04,Guild Wars Trilogy(PC),PC
2006,7.4,0.04,Secret Files: Tunguska(PC),PC
2010,8.2,0.04,Split/Second(PC),PC
2012,5.9,0.04,Resident Evil 6(PC),PC
2007,5.9,0.04,Need for Speed: ProStreet(PC),PC
2012,5.7,0.04,Major League Baseball 2K12(PC),PC
2002,8.2,0.04,The Sims Deluxe(PC),PC
2008,7.7,0.04,LEGO Indiana Jones: The Original Adventures(PC),PC
2006,7.7,0.04,The Sims 2: Pets(PC),PC
2009,6.5,0.04,Blood Bowl(PC),PC
2004,7.7,0.04,Port Royale 2(PC),PC
2009,7.2,0.04,Company of Heroes: Tales of Valor(PC),PC
2016,8,0.04,Stellaris(PC),PC
2008,8.5,0.04,Devil May Cry 4(PC),PC
2006,7.9,0.04,Heroes of Might and Magic V(PC),PC
2003,8.7,0.04,Age of Mythology: The Titans(PC),PC
2011,7.3,0.04,Virtua Tennis 4(PC),PC
2007,8.6,0.04,Company of Heroes: Opposing Fronts(PC),PC
2003,9,0.04,Rise of Nations(PC),PC
2011,4.9,0.04,Men of War: Vietnam(PC),PC
2005,8.4,0.04,Imperial Glory(PC),PC
2010,6.4,0.04,Patrician IV(PC),PC
2013,7,0.04,Resident Evil: Revelations(PC),PC
2003,8.8,0.04,Grand Theft Auto: Vice City(PC),PC
2010,5.5,0.04,CSI: Fatal Conspiracy(PC),PC
2007,2.8,0.04,Empire Earth III(PC),PC
2015,7.6,0.04,The Sims 4: Spa Day(PC),PC
2012,3.8,0.04,Resident Evil: Operation Raccoon City(PC),PC
2011,3.1,0.04,JASF: Jane's Advanced Strike Fighters(PC),PC
2011,6.4,0.04,Off-Road Drive(PC),PC
2015,7.1,0.04,LEGO Jurassic World(PC),PC
2005,8.3,0.04,The Movies(PC),PC
2015,4,0.04,Train Simulator 2016(PC),PC
2007,8.9,0.04,Supreme Commander: Forged Alliance(PC),PC
2013,6.2,0.04,Lost Planet 3(PC),PC
2014,7.7,0.04,Castlevania: Lords of Shadow 2(PC),PC
2003,7.4,0.04,Halo: Combat Evolved(PC),PC
2011,7.8,0.04,Worms: Ultimate Mayhem(PC),PC
2006,7.6,0.04,Caesar IV(PC),PC
2011,5.7,0.04,APB Reloaded(PC),PC
2007,7.1,0.04,Harry Potter and the Order of the Phoenix(PC),PC
