2003,8.4,2.43,The Sims: Bustin' Out(PS2),PS2
2006,7.9,2.42,Need for Speed Carbon: Own the City(PSP),PSP
2003,8.2,2.41,Dragon Ball Z: Budokai 2(PS2),PS2
2010,6.8,2.41,pro evolution soccer 2011(PS3),PS3
2001,8.4,2.41,ATV Offroad Fury(PS2),PS2
2007,6.2,2.41,Need for Speed: ProStreet(PS2),PS2
2005,8.7,2.38,Guitar Hero(PS2),PS2
2010,6.1,2.38,Madden NFL 11(PS3),PS3
2004,7.6,2.37,The Incredibles(PS2),PS2
2004,8.8,2.37,Tony Hawk's Underground 2(PS2),PS2
2009,6.8,2.37,Madden NFL 10(PS3),PS3
2007,7.2,2.34,WWE SmackDown vs Raw 2008(PS2),PS2
2001,8.4,2.34,Resident Evil - Code: Veronica X(PS2),PS2
2004,9.1,2.31,James Bond 007: Everything or Nothing(PS2),PS2
1999,8.5,2.31,Need For Speed: High Stakes(PS),PS
2013,7.7,2.29,Batman: Arkham Origins(PS3),PS3
2007,6.7,2.29,LEGO Star Wars: The Complete Saga(PS3),PS3
2009,6.7,2.28,Pro Evolution Soccer 2010(PS3),PS3
2008,6.9,2.28,FIFA Soccer 09(PS2),PS2
2011,6.6,2.27,Dead Island(PS3),PS3
2009,8.6,2.26,Sonic's Ultimate Genesis Collection(PS3),PS3
2016,6.3,2.26,Far Cry: Primal(PS4),PS4
2002,9,2.25,Onimusha 2: Samurai's Destiny(PS2),PS2
2011,5.5,2.25,Madden NFL 12(PS3),PS3
2013,7.5,2.25,God of War: Ascension(PS3),PS3
2007,7.8,2.24,Guitar Hero III: Legends of Rock(PS3),PS3
2008,8,2.23,Dissidia: Final Fantasy(PSP),PSP
2012,8.2,2.23,Borderlands 2(PS3),PS3
2003,8.8,2.22,Prince of Persia: The Sands of Time(PS2),PS2
2015,7.3,2.21,Tom Clancy's Rainbow Six: Siege(PS4),PS4
2008,6.6,2.21,Star Wars: The Force Unleashed(PS3),PS3
2014,6.1,2.19,Madden NFL 15(PS4),PS4
2011,6.6,2.19,Pro Evolution Soccer 2012(PS3),PS3
2002,8.9,2.18,ATV Offroad Fury 2(PS2),PS2
2016,6.1,2.14,Overwatch(PS4),PS4
2012,7.5,2.14,Hitman: Absolution(PS3),PS3
2007,7.5,2.13,Call of Duty: Roads to Victory(PSP),PSP
2004,9,2.13,Dance Dance Revolution Extreme(PS2),PS2
2011,6.7,2.11,NBA 2K12(PS3),PS3
2002,8.5,2.11,Need for Speed: Hot Pursuit 2(PS2),PS2
2003,9.3,2.11,Dynasty Warriors 4(PS2),PS2
2013,4.9,2.11,NBA 2K14(PS3),PS3
1998,8.9,2.1,Parasite Eve(PS),PS
2015,5,2.1,Battlefield: Hardline(PS4),PS4
2009,7.9,2.09,Borderlands(PS3),PS3
2005,9,2.09,Devil May Cry 3: Dante's Awakening(PS2),PS2
2015,7.9,2.09,Dying Light(PS4),PS4
2002,6.2,2.08,Tetris Worlds(PS2),PS2
2005,7.8,2.07,Need for Speed: Most Wanted 5-1-0(PSP),PSP
2014,6.1,2.07,DriveClub(PS4),PS4
2010,8.9,2.06,Metal Gear Solid: Peace Walker(PSP),PSP
1998,9.2,2.06,R4: Ridge Racer Type 4(PS),PS
2010,8.6,2.06,Kingdom Hearts: Birth by Sleep(PSP),PSP
2003,8.8,2.06,SoulCalibur II(PS2),PS2
2008,5.9,2.05,Need For Speed: Undercover(PS3),PS3
